City,Super_Category,Category,Sub_Category,SKU_ID,Image,Brand,SKU Name,SKU Size,MRP,SP,Link,Active,Out of Stock
Banglore,"Foodgrains, Oil & Masala",Organic Staples,"Organic Rice, Other Rice",40072467,https://www.bigbasket.com/media/uploads/p/s/40072467_14-bb-royal-organic-brown-rice.jpg,BB Royal,Organic - Brown Rice,5 kg,469,340,https://www.bigbasket.com/pd/40072467/bb-royal-organic-brown-rice-5-kg/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,"Organic Rice, Other Rice",1205375,https://www.bigbasket.com/media/uploads/p/s/1205375_1-bb-royal-organic-poha.jpg,BB Royal,Organic - Poha,2x1 kg,238,144,https://www.bigbasket.com/pd/1205375/bb-royal-organic-poha-2x1-kg/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,"Organic Rice, Other Rice",40127667,https://www.bigbasket.com/media/uploads/p/s/40127667_11-bb-royal-organic-sona-masoori-semi-brown-rice-handpounded.jpg,BB Royal,Organic Sona Masoori Semi Brown Rice/Akki - Handpounded,10 Kg,949,686,https://www.bigbasket.com/pd/40127667/bb-royal-organic-sona-masoori-semi-brown-rice-handpounded-10-kg/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,"Organic Rice, Other Rice",40077502,https://www.bigbasket.com/media/uploads/p/s/40077502_12-bb-royal-organic-quinoa.jpg,BB Royal,Organic - Quinoa,200 g,60,43,https://www.bigbasket.com/pd/40077502/bb-royal-organic-quinoa-200-g/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,"Organic Rice, Other Rice",40184722,https://www.bigbasket.com/media/uploads/p/s/40184722_4-bb-royal-organic-puffed-rice.jpg,BB Royal,Organic Puffed Rice/Kadle Puri,500 g,99,86,https://www.bigbasket.com/pd/40184722/bb-royal-organic-puffed-rice-500-g/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,Organic Flours,1205372,https://www.bigbasket.com/media/uploads/p/s/1205372_1-bb-royal-organic-maida.jpg,BB Royal,Organic - Maida,2x1 kg,170,122,https://www.bigbasket.com/pd/1205372/bb-royal-organic-maida-2x1-kg/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,Organic Flours,40072486,https://www.bigbasket.com/media/uploads/p/s/40072486_7-bb-royal-organic-rice-flour.jpg,BB Royal,Organic - Rice Flour/Akki Hittu,1 kg,99,57,https://www.bigbasket.com/pd/40072486/bb-royal-organic-rice-flour-1-kg/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,Organic Flours,40076866,https://www.bigbasket.com/media/uploads/p/s/40076866_5-bb-royal-organic-jowar-flour.jpg,BB Royal,Organic - Jowar Flour/Jolada Hittu,500 g,46,39,https://www.bigbasket.com/pd/40076866/bb-royal-organic-jowar-flour-500-g/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,Organic Flours,40301359,https://www.bigbasket.com/media/uploads/p/s/40301359_1-bb-royal-organic-whole-wheat-atta-0-maida.jpg,BB Royal,Organic Whole Wheat Atta - 0% Maida,2 kg,141,141,https://www.bigbasket.com/pd/40301359/bb-royal-organic-whole-wheat-atta-0-maida-2-kg/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,Organic Flours,279853,https://www.bigbasket.com/media/uploads/p/s/279853_6-24-mantra-organic-atta-whole-wheat.jpg,24 Mantra Organic,Whole Wheat Atta,1 kg,72,72,https://www.bigbasket.com/pd/279853/24-mantra-organic-atta-whole-wheat-1-kg-pouch/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,Organic Flours,40084514,https://www.bigbasket.com/media/uploads/p/s/40084514_7-bb-royal-organic-whole-wheat-atta.jpg,BB Royal,Organic - Whole Wheat Atta/Godihittu,500 g,38,27,https://www.bigbasket.com/pd/40084514/bb-royal-organic-whole-wheat-atta-500-g/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,Organic Flours,40202316,https://www.bigbasket.com/media/uploads/p/s/40202316_2-aashirvaad-natures-super-foods-organic-atta.jpg,Aashirvaad,Nature's Super Foods Organic Atta,5 kg,370,310,https://www.bigbasket.com/pd/40202316/aashirvaad-natures-super-foods-organic-atta-5-kg/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,Organic Flours,40072490,https://www.bigbasket.com/media/uploads/p/s/40072490_15-bb-royal-organic-soojirawa.jpg,BB Royal,Organic - Sooji/Rava,1 kg,88,74,https://www.bigbasket.com/pd/40072490/bb-royal-organic-soojirawa-1-kg/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,Organic Flours,40091826,https://www.bigbasket.com/media/uploads/p/s/40091826_5-bb-royal-organic-maize-flourmakka-atta.jpg,BB Royal,Organic - Maize Flour/Makka Atta,500 g,46,35,https://www.bigbasket.com/pd/40091826/bb-royal-organic-maize-flourmakka-atta-500-g/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,Organic Flours,40072463,https://www.bigbasket.com/media/uploads/p/s/40072463_9-bb-royal-organic-besan-flour.jpg,BB Royal,Organic - Besan/Kadale Hittu,500 g,76,52,https://www.bigbasket.com/pd/40072463/bb-royal-organic-besan-flour-500-g/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,"Organic Edible Oil, Ghee",1220933,https://www.bigbasket.com/media/uploads/p/s/1220933_3-bb-royal-organic-cold-pressed-sunflower-cooking-oil-cooks-indian-dishes.jpg,BB Royal Organic,Cold Pressed Sunflower Cooking Oil - Cooks Indian Dishes,3x1L,1290,1104.99,https://www.bigbasket.com/pd/1220933/bb-royal-organic-cold-pressed-sunflower-cooking-oil-cooks-indian-dishes-3x1l/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,"Organic Edible Oil, Ghee",1212447,https://www.bigbasket.com/media/uploads/p/s/1212447_3-fresho-organic-cow-desi-gheetuppa.jpg,Fresho Organic,Cow Desi Ghee/Tuppa,2x1 L,2600,1618,https://www.bigbasket.com/pd/1212447/fresho-organic-cow-desi-gheetuppa-2x1-l/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,"Organic Edible Oil, Ghee",1220934,https://www.bigbasket.com/media/uploads/p/s/1220934_3-bb-royal-organic-cold-pressed-groundnut-cooking-oil-cooks-indian-dishes.jpg,BB Royal Organic,Cold Pressed Groundnut Cooking Oil - Cooks Indian Dishes,3x1L,1335,1104.99,https://www.bigbasket.com/pd/1220934/bb-royal-organic-cold-pressed-groundnut-cooking-oil-cooks-indian-dishes-3x1l/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,"Organic Edible Oil, Ghee",1213837,https://www.bigbasket.com/media/uploads/p/s/1213837_1-bb-royal-organic-cold-pressed-sesame-gingelly-cooking-oil.jpg,BB Royal Organic,"Sesame/Gingelly Cooking Oil - Organic Cold Pressed, For Stir Fry Recipes, Salad Dressing",2 x 1 L,950,818,https://www.bigbasket.com/pd/1213837/bb-royal-organic-cold-pressed-sesame-gingelly-cooking-oil-2-x-1-l-spout-pack/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,"Organic Edible Oil, Ghee",40141935,https://www.bigbasket.com/media/uploads/p/s/40141935_2-akshayakalpa-organic-cow-ghee.jpg,AKSHAYAKALPA,Organic Cow Ghee/Tuppa,200 ml,280,280,https://www.bigbasket.com/pd/40141935/akshayakalpa-organic-cow-ghee-200-ml/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,"Organic Edible Oil, Ghee",1214179,https://www.bigbasket.com/media/uploads/p/s/1214179_1-bb-combo-bb-royal-organic-cold-pressed-sunflower-oil-1l-tasties-papad-moong-masala-200g.jpg,bb Combo,BB Royal Organic Cold Pressed Sunflower Oil 1L + Tasties Papad-Moong Masala 200g,Combo,515,441.24,https://www.bigbasket.com/pd/1214179/bb-combo-bb-royal-organic-cold-pressed-sunflower-oil-1l-tasties-papad-moong-masala-200g-combo/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,"Organic Edible Oil, Ghee",40300930,https://www.bigbasket.com/media/uploads/p/s/40300930_1-gemini-pureit-refined-sunflower-oil.jpg,Gemini,Pureit Refined Sunflower Oil,5 l,900,649,https://www.bigbasket.com/pd/40300930/gemini-pureit-refined-sunflower-oil-5-l-jar/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,"Organic Edible Oil, Ghee",1213797,https://www.bigbasket.com/media/uploads/p/s/1213797_1-bb-royal-organic-cold-pressed-kachi-ghani-mustard-cooking-oil.jpg,BB Royal Organic,Cold Pressed Kachi Ghani Mustard Cooking Oil,2x1L,798,735,https://www.bigbasket.com/pd/1213797/bb-royal-organic-cold-pressed-kachi-ghani-mustard-cooking-oil-2x1l-spout-pack/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,"Organic Edible Oil, Ghee",40211784,https://www.bigbasket.com/media/uploads/p/s/40211784_5-fresho-organic-a2-desi-cow-ghee.jpg,Fresho Organic,A2 Desi Cow Ghee,453 g,1500,729,https://www.bigbasket.com/pd/40211784/fresho-organic-a2-desi-cow-ghee-453-g/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Organic Staples,"Organic Edible Oil, Ghee",40295369,https://www.bigbasket.com/media/uploads/p/s/40295369_1-lakshmi-fresh-wood-pressed-groundnut-oil.jpg,Lakshmi Fresh,Wood Pressed Groundnut Oil,1 L,450,450,https://www.bigbasket.com/pd/40295369/lakshmi-fresh-wood-pressed-groundnut-oil-1-l/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Blended Cooking Oils,1208233,https://www.bigbasket.com/media/uploads/p/s/1208233_1-bb-combo-saffola-tasty-pro-fitness-conscious-edible-oil-3x1l-bb-royal-cumin-whole-100g.jpg,bb Combo,Saffola Tasty-Pro Fitness Conscious Edible Oil 3x1L + BB Royal Cumin Whole 100g,Combo,395,395,https://www.bigbasket.com/pd/1208233/bb-combo-saffola-tasty-pro-fitness-conscious-edible-oil-3x1l-bb-royal-cumin-whole-100g-combo/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Blended Cooking Oils,147491,https://www.bigbasket.com/media/uploads/p/s/147491_9-saffola-gold-refined-cooking-oil-blended-rice-bran-sunflower-oil-helps-keeps-heart-healthy.jpg,Saffola,Gold Refined Cooking oil | Blended Rice Bran & Sunflower oil | Helps Keeps Heart Healthy,1 L,200,162,https://www.bigbasket.com/pd/147491/saffola-gold-refined-cooking-oil-blended-rice-bran-sunflower-oil-helps-keeps-heart-healthy-1-l-pouch/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Blended Cooking Oils,100554,https://www.bigbasket.com/media/uploads/p/s/100554_8-saffola-tasty-refined-cooking-oil-blended-rice-bran-corn-oil-pro-fitness-conscious.jpg,Saffola,Tasty Refined Cooking oil | Blended Rice bran & Corn oil | Pro Fitness Conscious,1 L,170,166,https://www.bigbasket.com/pd/100554/saffola-tasty-refined-cooking-oil-blended-rice-bran-corn-oil-pro-fitness-conscious-1-l-pouch/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Blended Cooking Oils,1208231,https://www.bigbasket.com/media/uploads/p/s/1208231_1-bb-combo-saffola-gold-pro-healthy-lifestyle-edible-oil-2x5l-jar-bb-popular-sugar-5kg.jpg,bb Combo,Saffola Gold - Pro Healthy Lifestyle Edible Oil 2x5L Jar + BB Popular Sugar 5kg,Combo,1900,1900,https://www.bigbasket.com/pd/1208231/bb-combo-saffola-gold-pro-healthy-lifestyle-edible-oil-2x5l-jar-bb-popular-sugar-5kg-combo/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Blended Cooking Oils,223298,https://www.bigbasket.com/media/uploads/p/s/223298_9-saffola-active-refined-cooking-oil-blended-rice-bran-soyabean-oil-pro-weight-watchers.jpg,Saffola,Active Refined Cooking oil | Blended Rice Bran & SoyaBean oil | Pro Weight Watchers,1 L,190,138,https://www.bigbasket.com/pd/223298/saffola-active-refined-cooking-oil-blended-rice-bran-soyabean-oil-pro-weight-watchers-1-l-pouch/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Blended Cooking Oils,1208232,https://www.bigbasket.com/media/uploads/p/s/1208232_1-bb-combo-saffola-total-pro-heart-conscious-edible-oil-2l-bb-popular-toorarhar-dal-1kg.jpg,bb Combo,Saffola Total-Pro Heart Conscious Edible Oil 2L + BB Popular Toor/Arhar Dal 1kg,Combo,675,577,https://www.bigbasket.com/pd/1208232/bb-combo-saffola-total-pro-heart-conscious-edible-oil-2l-bb-popular-toorarhar-dal-1kg-combo/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Blended Cooking Oils,20004240,https://www.bigbasket.com/media/uploads/p/s/20004240_7-saffola-total-refined-cooking-oil-blended-rice-bran-safflower-oil-helps-manage-cholesterol.jpg,Saffola,Total Refined Cooking oil | Blended Rice Bran & Safflower oil | Helps Manage Cholesterol,5 L,1200,1040,https://www.bigbasket.com/pd/20004240/saffola-total-refined-cooking-oil-blended-rice-bran-safflower-oil-helps-manage-cholesterol-5-l-jar/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Blended Cooking Oils,1208230,https://www.bigbasket.com/media/uploads/p/s/1208230_1-bb-combo-saffola-active-pro-weight-watchers-edible-oil-3x1l-tata-sampann-besan-1kg.jpg,bb Combo,Saffola Active-Pro Weight Watchers Edible Oil 3x1L + Tata Sampann Besan 1kg,Combo,695,534,https://www.bigbasket.com/pd/1208230/bb-combo-saffola-active-pro-weight-watchers-edible-oil-3x1l-tata-sampann-besan-1kg-combo/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Blended Cooking Oils,40007330,https://www.bigbasket.com/media/uploads/p/s/40007330_7-oleev-active-goodness-of-olive-oil.jpg,Oleev,Active - Goodness Of Olive Oil,5 L,1395,1259.96,https://www.bigbasket.com/pd/40007330/oleev-active-goodness-of-olive-oil-5-l-jar/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Blended Cooking Oils,40126155,https://www.bigbasket.com/media/uploads/p/s/40126155_7-sundrop-heart-oil-vegetable.jpg,Sundrop,Heart Oil - Vegetable,3 L,480,468.72,https://www.bigbasket.com/pd/40126155/sundrop-heart-oil-vegetable-3-l-jar/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,"Sunflower, Rice Bran Oil",1223145,https://www.bigbasket.com/media/uploads/p/s/1223145_1-sunpure-refined-sunflower-oil.jpg,Sunpure ,Refined Sunflower Oil,3 x 1 L,555,381,https://www.bigbasket.com/pd/1223145/sunpure-refined-sunflower-oil-3-x-1-l/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,"Sunflower, Rice Bran Oil",274148,https://www.bigbasket.com/media/uploads/p/s/274148_14-fortune-sun-lite-sunflower-refined-oil.jpg,Fortune ,Sun lite Refined Sunflower Oil - Fortified with Vitamin A & Vitamin D,5 L,720,670,https://www.bigbasket.com/pd/274148/fortune-sun-lite-sunflower-refined-oil-5-l-can/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,"Sunflower, Rice Bran Oil",147491,https://www.bigbasket.com/media/uploads/p/s/147491_9-saffola-gold-refined-cooking-oil-blended-rice-bran-sunflower-oil-helps-keeps-heart-healthy.jpg,Saffola,Gold Refined Cooking oil | Blended Rice Bran & Sunflower oil | Helps Keeps Heart Healthy,1 L,200,162,https://www.bigbasket.com/pd/147491/saffola-gold-refined-cooking-oil-blended-rice-bran-sunflower-oil-helps-keeps-heart-healthy-1-l-pouch/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,"Sunflower, Rice Bran Oil",100647221,https://www.bigbasket.com/media/uploads/p/s/100647221_11-fortune-rice-bran-oil.jpg,Fortune ,Rice Bran Oil,1 L,185,135,https://www.bigbasket.com/pd/100647221/fortune-rice-bran-oil-1-l-pouch/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,"Sunflower, Rice Bran Oil",276757,https://www.bigbasket.com/media/uploads/p/s/276757_8-dhara-refined-sunflower-oil.jpg,Dhara ,Refined - Sunflower Oil,1 L,175,122,https://www.bigbasket.com/pd/276757/dhara-refined-sunflower-oil-1-l-pouch/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,"Sunflower, Rice Bran Oil",1221865,https://www.bigbasket.com/media/uploads/p/s/1221865_1-sunpure-refined-sunflower-oil-5-l-can-bb-popular-sugar-1-kg.jpg,Sunpure ,Refined Sunflower - Oil 5 L Can + BB Popular Sugar 1 kg,Combo,955,734,https://www.bigbasket.com/pd/1221865/sunpure-refined-sunflower-oil-5-l-can-bb-popular-sugar-1-kg-combo/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,"Sunflower, Rice Bran Oil",1220933,https://www.bigbasket.com/media/uploads/p/s/1220933_3-bb-royal-organic-cold-pressed-sunflower-cooking-oil-cooks-indian-dishes.jpg,BB Royal Organic,Cold Pressed Sunflower Cooking Oil - Cooks Indian Dishes,3x1L,1290,1104.99,https://www.bigbasket.com/pd/1220933/bb-royal-organic-cold-pressed-sunflower-cooking-oil-cooks-indian-dishes-3x1l/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,"Sunflower, Rice Bran Oil",40013921,https://www.bigbasket.com/media/uploads/p/s/40013921_3-mr-gold-refined-oil-rice-bran.jpg,Mr. Gold,Refined Oil - Rice Bran,1 L,150,116,https://www.bigbasket.com/pd/40013921/mr-gold-refined-oil-rice-bran-1-l-pouch/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,"Sunflower, Rice Bran Oil",271035,https://www.bigbasket.com/media/uploads/p/s/271035_3-freedom-refined-oil-sunflower.jpg,Freedom,Refined Oil - Sunflower,1 L,159,127,https://www.bigbasket.com/pd/271035/freedom-refined-oil-sunflower-1-l-pouch/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,"Sunflower, Rice Bran Oil",40076934,https://www.bigbasket.com/media/uploads/p/s/40076934_3-sunpure-rice-bran-oil.jpg,Sunpure ,Rice Bran Health Physically Refined Rice Bran Oil - Contains Natural Oryzanol & Natural Vitamins,1 L,175,137,https://www.bigbasket.com/pd/40076934/sunpure-rice-bran-oil-1-l-pouch/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Soya & Mustard Oils,100554,https://www.bigbasket.com/media/uploads/p/s/100554_8-saffola-tasty-refined-cooking-oil-blended-rice-bran-corn-oil-pro-fitness-conscious.jpg,Saffola,Tasty Refined Cooking oil | Blended Rice bran & Corn oil | Pro Fitness Conscious,1 L,170,166,https://www.bigbasket.com/pd/100554/saffola-tasty-refined-cooking-oil-blended-rice-bran-corn-oil-pro-fitness-conscious-1-l-pouch/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Soya & Mustard Oils,276764,https://www.bigbasket.com/media/uploads/p/s/276764_9-fortune-fortune-premium-kachi-ghani-pure-mustard-oil.jpg,Fortune ,Fortune Premium Kachi Ghani Pure Mustard Oil,500 ml,105,85,https://www.bigbasket.com/pd/276764/fortune-fortune-premium-kachi-ghani-pure-mustard-oil-500-ml-bottle/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Soya & Mustard Oils,1212181,https://www.bigbasket.com/media/uploads/p/s/1212181_2-bb-combo-dhara-oil-mustard-kachi-ghani-5-l-can-get-bb-popular-sugar-1-kg.jpg,bb Combo,Dhara Oil - Mustard (Kachi Ghani) 5 L Can + Get BB Popular Sugar 1 kg,Combo,1205,898,https://www.bigbasket.com/pd/1212181/bb-combo-dhara-oil-mustard-kachi-ghani-5-l-can-get-bb-popular-sugar-1-kg-combo/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Soya & Mustard Oils,223298,https://www.bigbasket.com/media/uploads/p/s/223298_9-saffola-active-refined-cooking-oil-blended-rice-bran-soyabean-oil-pro-weight-watchers.jpg,Saffola,Active Refined Cooking oil | Blended Rice Bran & SoyaBean oil | Pro Weight Watchers,1 L,190,138,https://www.bigbasket.com/pd/223298/saffola-active-refined-cooking-oil-blended-rice-bran-soyabean-oil-pro-weight-watchers-1-l-pouch/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Soya & Mustard Oils,100005318,https://www.bigbasket.com/media/uploads/p/s/100005318_9-dhara-oil-mustard-kachi-ghani.jpg,Dhara ,Oil - Mustard (Kachi Ghani),5 L,1150,853,https://www.bigbasket.com/pd/100005318/dhara-oil-mustard-kachi-ghani-5-l-can/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Soya & Mustard Oils,272765,https://www.bigbasket.com/media/uploads/p/s/272765_9-fortune-soya-bean-oil.jpg,Fortune ,Soya Health Refined Soyabean Oil,1 L,165,134,https://www.bigbasket.com/pd/272765/fortune-soya-bean-oil-1-l-pouch/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Soya & Mustard Oils,1213797,https://www.bigbasket.com/media/uploads/p/s/1213797_1-bb-royal-organic-cold-pressed-kachi-ghani-mustard-cooking-oil.jpg,BB Royal Organic,Cold Pressed Kachi Ghani Mustard Cooking Oil,2x1L,798,735,https://www.bigbasket.com/pd/1213797/bb-royal-organic-cold-pressed-kachi-ghani-mustard-cooking-oil-2x1l-spout-pack/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Soya & Mustard Oils,1223054,https://www.bigbasket.com/media/uploads/p/s/1223054_1-sri-sri-tattva-premium-kachi-ghani-mustard-oil-fortified-with-vitamin-a-d-boosts-overall-health.jpg,Sri Sri Tattva,"Premium Kachi Ghani Mustard Oil - Fortified With Vitamin A, D",500 ml,472,392,https://www.bigbasket.com/pd/1223054/sri-sri-tattva-premium-kachi-ghani-mustard-oil-fortified-with-vitamin-a-d-boosts-overall-health-500-ml/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Soya & Mustard Oils,274152,https://www.bigbasket.com/media/uploads/p/s/274152_7-gemini-refined-soyabean-oil-with-nutri-v.jpg,Gemini,Refined Soyabean Oil With Nutri-V,1 L,170,166,https://www.bigbasket.com/pd/274152/gemini-refined-soyabean-oil-with-nutri-v-1-l-pouch/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Soya & Mustard Oils,40275694,https://www.bigbasket.com/media/uploads/p/s/40275694_1-anveshan-wood-cold-pressed-kachi-ghani-yellow-mustard-cooking-oil.jpg,Anveshan,Wood Cold Pressed Kachi Ghani Yellow Mustard Cooking Oil,2 L,1299,1104.15,https://www.bigbasket.com/pd/40275694/anveshan-wood-cold-pressed-kachi-ghani-yellow-mustard-cooking-oil-2-l/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee & Vanaspati,252429,https://www.bigbasket.com/media/uploads/p/s/252429_8-grb-ghee.jpg,GRB,Ghee/Tuppa,500 ml,425,425,https://www.bigbasket.com/pd/252429/grb-ghee-500-ml-bottle/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee & Vanaspati,1212854,https://www.bigbasket.com/media/uploads/p/s/1212854_1-fresho-pure-ghee.jpg,Fresho,Pure Ghee,2x1 L,1600,1399,https://www.bigbasket.com/pd/1212854/fresho-pure-ghee-2x1-l/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee & Vanaspati,1212447,https://www.bigbasket.com/media/uploads/p/s/1212447_3-fresho-organic-cow-desi-gheetuppa.jpg,Fresho Organic,Cow Desi Ghee/Tuppa,2x1 L,2600,1618,https://www.bigbasket.com/pd/1212447/fresho-organic-cow-desi-gheetuppa-2x1-l/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee & Vanaspati,1220651,https://www.bigbasket.com/media/uploads/p/s/1220651_1-aashirvaad-svasti-cow-ghee-intense-aroma-flavour-rich-texture-immunity-booster.jpg,Aashirvaad Svasti,"Cow Ghee - Intense Aroma & Flavour, Rich Texture, Immunity Booster",2x200 ml,370,340.95,https://www.bigbasket.com/pd/1220651/aashirvaad-svasti-cow-ghee-intense-aroma-flavour-rich-texture-immunity-booster-2x200-ml/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee & Vanaspati,40215103,https://www.bigbasket.com/media/uploads/p/s/40215103_9-bb-popular-desi-ghee.jpg,BB Popular,Desi White Ghee,500 ml,365,329,https://www.bigbasket.com/pd/40215103/bb-popular-desi-ghee-500-ml/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee & Vanaspati,40019839,https://www.bigbasket.com/media/uploads/p/s/40019839_7-milky-mist-ghee.jpg,Milky Mist,Ghee/Tuppa,500 ml,450,450,https://www.bigbasket.com/pd/40019839/milky-mist-ghee-500-ml-jar/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee & Vanaspati,1222269,https://www.bigbasket.com/media/uploads/p/s/1222269_1-sri-sri-tattva-cows-gheetuppa.jpg,Sri Sri Tattva,Cows Ghee/Tuppa,2 x 1 L,1430,1380,https://www.bigbasket.com/pd/1222269/sri-sri-tattva-cows-gheetuppa-2-x-1-l/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee & Vanaspati,40302894,https://www.bigbasket.com/media/uploads/p/s/40302894_2-barosi-cultured-cow-ghee.jpg,Barosi,Cultured Cow Ghee,1 L,1649,1352.18,https://www.bigbasket.com/pd/40302894/barosi-cultured-cow-ghee-1-l/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee & Vanaspati,40005948,https://www.bigbasket.com/media/uploads/p/s/40005948_2-gowardhan-ghee.jpg,Gowardhan,Ghee/Tuppa,1 L,775,775,https://www.bigbasket.com/pd/40005948/gowardhan-ghee-1-l-bottle/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Ghee & Vanaspati,40048250,https://www.bigbasket.com/media/uploads/p/s/40048250_9-aashirvaad-svasti-cow-ghee.jpg,Aashirvaad Svasti,Cow Ghee/Tuppa,200 ml,185,175.75,https://www.bigbasket.com/pd/40048250/aashirvaad-svasti-cow-ghee-200-ml-jar/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Gingelly Oil,148682,https://www.bigbasket.com/media/uploads/p/s/148682_1-idhayam-oil-gingelly.jpg,Idhayam,Oil - Gingelly,500 ml,250,250,https://www.bigbasket.com/pd/148682/idhayam-oil-gingelly-500-ml-pouch/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Gingelly Oil,1213837,https://www.bigbasket.com/media/uploads/p/s/1213837_1-bb-royal-organic-cold-pressed-sesame-gingelly-cooking-oil.jpg,BB Royal Organic,"Sesame/Gingelly Cooking Oil - Organic Cold Pressed, For Stir Fry Recipes, Salad Dressing",2 x 1 L,950,818,https://www.bigbasket.com/pd/1213837/bb-royal-organic-cold-pressed-sesame-gingelly-cooking-oil-2-x-1-l-spout-pack/,Yes,No
Banglore,"Foodgrains, Oil & Masala",Edible Oils & Ghee,Gingelly Oil,40141963,https://www.bigbasket.com/media/uploads/p/s/40141963_1-mr-gold-gingely-oil.jpg,Mr. Gold,Gingelly Oil,1 L,375,356,https://www.bigbasket.com/pd/40141963/mr-gold-gingely-oil-1-l/,Yes,No
